360,330,60,0
360,360,50,0
360,390,100,0
360,420,40,0
360,450,30,0
360,480,40,0
360,510,60,0
360,540,50,0
360,570,70,0
360,600,10,0
390,0,30,0
390,30,40,0
390,60,60,0
390,90,60,0
390,120,90,0
390,150,60,0
390,180,40,0
390,210,70,0
390,240,80,0
390,270,10,0
390,300,70,0
390,330,60,0
390,360,30,0
390,390,40,0
390,420,50,0
390,450,70,0
390,480,70,0
390,510,100,0
390,540,100,0
390,570,70,0
390,600,60,0
420,0,80,0
420,30,80,0
420,60,50,0
420,90,100,0
420,120,20,0
420,150,80,0
420,180,70,0
420,210,50,0
420,240,60,0
420,270,20,0
420,300,100,0
420,330,100,0
420,360,20,0
420,390,80,0
420,420,40,0
420,450,40,0
420,480,30,0
420,510,100,0
420,540,30,0
420,570,60,0
420,600,30,0
450,0,50,0
450,30,80,0
450,60,50,0
450,90,100,0
450,120,50,0
450,150,40,0
450,180,40,0
450,210,100,0
450,240,60,0
450,270,50,0
450,300,40,0
450,330,60,0
450,360,60,0
450,390,30,0
450,420,20,0
450,450,80,0
450,480,40,0
450,510,80,0
450,540,100,0
450,570,100,0
450,600,80,0
480,0,20,0
480,30,80,0
480,60,80,0
480,90,30,0
480,120,100,0
480,150,100,0
480,180,30,0
480,210,40,0
480,240,50,0
480,270,80,0
480,300,100,0
480,330,20,0
480,360,10,0
480,390,40,0
480,420,70,0
480,450,60,0
480,480,100,0
480,510,40,0
480,540,70,0
480,570,60,0
480,600,20,0
510,0,10,0
510,30,100,0
510,60,40,0
510,90,30,0
510,120,90,0
510,150,80,0
510,180,50,0
510,210,20,0
510,240,90,0
510,270,100,0
510,300,10,0
510,330,30,0
510,360,80,0
510,390,100,0
510,420,80,0
510,450,60,0
510,480,20,0
510,510,90,0
510,540,70,0
510,570,70,0
510,600,80,0
540,0,100,0
540,30,100,0
540,60,90,0
540,90,30,0
540,120,60,0
540,150,50,0
540,180,30,0
540,210,40,0
540,240,20,0
540,270,20,0
540,300,80,0
540,330,80,0
540,360,40,0
540,390,50,0
540,420,50,0
540,450,10,0
540,480,100,0
540,510,20,0
540,540,60,0
540,570,90,0
540,600,50,0
570,0,60,0
570,30,60,0
570,60,90,0
570,90,40,0
570,120,30,0
570,150,60,0
570,180,60,0
570,210,30,0
570,240,30,0
570,270,40,0
570,300,100,0
570,330,40,0
570,360,10,0
570,390,70,0
570,420,50,0
570,450,40,0
570,480,60,0
570,510,100,0
570,540,10,0
570,570,90,0
570,600,50,0
600,0,60,0
600,30,50,0
600,60,60,0
600,90,60,0
600,120,80,0
600,150,60,0
600,180,40,0
600,210,50,0
600,240,90,0
600,270,40,0
600,300,50,0
600,330,40,0
600,360,100,0
600,390,80,0
600,420,80,0
600,450,70,0
600,480,30,0
600,510,60,0
600,540,80,0
600,570,50,0
600,600,30,0
